stock,0_Absolute energy,0_Average power,0_Entropy,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,zip,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,firstTradeDateEpochUtc,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
IR,14569425.048693504,415319.98428430746,0.9513785900270612,17.479999542236328,-0.4207387837171068,95.30999755859376,62.75824398367994,11.841544343881338,58.77000045776367,8.710002899169922,39.5099983215332,55.79999923706055,64.43614092899179,0.70756363928047,14.608869562898809,213.4190699057912,28036,Specialty Industrial Machinery,Industrials,18000.0,6.0,9.0,10.0,7.0,10.0,1714521600.0,1703980800.0,86400,2,91.52,92.01,91.72,92.83,91.52,92.01,91.72,92.83,0.08,0.00090000004,1715731200.0,0.0398,,1.405,46.184082,25.786112,1040430,1040430,2567963,3492880,3492880,92.6,92.62,900,900,37450592256,56.49,96.17,5.414361,91.823,77.0367,0.08,0.00087412586,38316556288,0.11852,401927080,403432000,5980165,5683160,1711584000,1714435200,0.0148,0.00196,1.02607,2.68,0.0167,403432000,24.411,3.802794,1703980800,1735603200,1711843200,0.255,819800000,2.01,3.6,3.06,,,5.54,21.74,0.5507369,0.26159418,0.02,1709683200.0,NYQ,EQUITY,1494595800,-14400000,92.83,110.0,92.0,100.5,100.0,2.2,buy,10.0,1478499968,3.665,1762499968.0,2800499968.0,1.632,2.323,6916899840,28.232,17.103,0.053239997,0.08563,1106099968.0,1368700032.0,0.282,0.025,0.42856,0.25481,0.19023001,USD,1.4829
ITW,188128243.81248343,5362834.772305686,0.9750205677257964,31.350006103515625,-0.5070099413609226,270.1600036621094,230.4162427109169,18.24724682961817,233.1499938964844,15.529998779296877,174.16639709472656,95.9936065673828,231.54495165595029,-0.534026686995711,22.83461697380081,521.419732340192,60025,Specialty Industrial Machinery,Industrials,45000.0,4.0,8.0,4.0,3.0,4.0,1714521600.0,1703980800.0,86400,2,249.38,250.43,248.47,251.54,249.38,250.43,248.47,251.54,5.6,0.0225,1719532800.0,0.5434,2.27,1.15,24.539902,22.830431,631922,631922,1272152,823860,823860,248.8,248.8,1000,1200,74596720640,217.06,271.15,4.6445875,256.8738,247.99725,5.51,0.022094795,81781989376,0.19065,270994944,298400000,6936429,7123908,1711584000,1714435200,0.0232,0.0072899996,0.82071996,5.99,0.0234,299488992,10.121,24.610216,1703980800,1735603200,1711843200,0.147,3062000128,10.15,10.91,4.92,2:1,1148601600.0,5.092,17.698,0.0873338,0.26159418,1.4,1711497600.0,NYQ,EQUITY,100881000,-14400000,249.08,305.0,212.0,252.35,253.0,3.1,hold,16.0,959000000,3.214,4621000192.0,8325000192.0,0.866,1.315,16060999680,275.571,53.346,0.16738,1.00033,2677374976.0,3400000000.0,0.172,-0.011,0.43216,0.28772,0.28568,USD,2.6024
LMT,706413407.1945127,20137212.2917478,0.9780650613901152,32.360015869140625,-0.4266835909289748,505.2000122070313,448.0454533017915,18.943955752672004,450.010009765625,16.1500244140625,384.7799987792969,120.42001342773438,448.6811067925889,-0.2433502674232449,23.874827082406235,570.0073682147982,20817,Aerospace & Defense,Industrials,122000.0,7.0,9.0,1.0,7.0,7.0,1714521600.0,1703980800.0,86400,2,467.18,466.28,463.51,467.4,467.18,466.28,463.51,467.4,12.6,0.027,1717372800.0,0.45009997,2.61,0.455,16.980242,16.55619,559071,559071,1067549,731260,731260,464.48,464.52,1000,900,112153657344,393.77,479.5,1.6104774,452.1138,442.8969,12.3,0.026328182,128722305024,0.09729999,175865062,239938000,1940400,2175332,1711584000,1714435200,0.0081,0.0007,0.7505,1.74,0.0095999995,241674000,27.824,16.678766,1703980800,1735603200,1711843200,-0.085,6776000000,27.33,28.03,4.76,2:1,915408000.0,1.848,12.677,0.021605015,0.26159418,3.15,1709164800.0,NYQ,EQUITY,221149800,-14400000,464.07,551.0,378.0,488.95,487.5,2.7,hold,20.0,2790000128,11.628,10154000384.0,19417999360.0,1.079,1.297,69640003584,292.0,282.172,0.10222,0.83162004,5144999936.0,7991000064.0,-0.033,0.137,0.12231,0.14581001,0.12003,USD,4.833
MMM,31171055.78866813,888570.5755036524,0.9649499032803182,18.001670837402344,-0.1389112872716476,127.38294219970705,93.3560860612923,10.491045805902772,90.46405029296876,7.780097961425781,71.47993469238281,55.90300750732422,94.25058882305903,0.7403826894300154,12.954330890089324,167.81468880992247,55144-1000,Conglomerates,Industrials,85000.0,4.0,7.0,10.0,4.0,9.0,1714521600.0,1703980800.0,86400,2,100.08,100.19,100.155,101.67,100.08,100.19,100.155,101.67,6.04,0.060399998,1707955200.0,0.6167,4.29,1.044,,14.0947075,3386141,3386141,5949563,4971880,4971880,101.3,101.32,800,800,56000135168,71.36288,101.74,1.7150073,90.69835,84.42797,6.01,0.06005196,66732396544,-0.21569,552503547,553361024,9091474,7121829,1711584000,1714435200,0.0164,0.00107,0.64704,1.79,0.0165,553361024,8.794,11.507846,1703980800,1735603200,1711843200,-0.049,-7042999808,-12.73,7.18,-3.12,1196:1000,1711929600.0,2.044,8.192,0.1948061,0.26159418,1.51,1707955200.0,NYQ,EQUITY,-252322200,-14400000,101.2,106.55,80.6,94.5,94.5,2.9,hold,13.0,10970999808,19.826,8145999872.0,22256001024.0,1.195,1.643,32653000704,451.166,58.89,0.07582,-0.69286,8903374848.0,6172000256.0,-0.051,-0.003,0.4455,0.24947001,0.21704,USD,11.5236
NOC,773692343.9149985,22055083.92003987,0.9773692374387462,27.72998046875,0.8947830602622449,553.14501953125,468.7839197880117,20.0260289863845,464.75,13.8599853515625,417.489990234375,135.655029296875,469.5614829781776,1.0221531011352571,27.01153170133793,729.622844852384,22042,Aerospace & Defense,Industrials,101000.0,10.0,4.0,4.0,1.0,4.0,1714521600.0,1451520000.0,86400,2,474.07,471.85,466.325,473.2094,474.07,471.85,466.325,473.2094,7.48,0.015800001,1708646400.0,0.5213,1.57,0.333,32.701603,17.076181,498029,498029,948131,889750,889750,469.37,469.68,800,800,69944295424,414.56,496.89,1.7432904,466.6046,458.211,7.48,0.01577826,85250605056,0.053790003,139119450,147990000,2050636,1814985,1711584000,1714435200,0.0139,0.00244,0.84125,1.77,0.0139,148946000,96.044,4.889374,1703980800,1735603200,1711843200,0.121,2158000128,14.36,27.5,0.65,10000:9035,1301529600.0,2.125,20.572,0.05975318,0.26159418,1.87,1708646400.0,NYQ,EQUITY,378657000,-14400000,469.595,585.0,396.0,505.99,506.0,2.7,hold,20.0,3060999936,20.684,4144000000.0,18154000384.0,0.963,1.127,40121999360,127.638,266.459,0.03809,0.14701,1821874944.0,3871000064.0,0.149,0.089,0.16697,0.10328,0.12227,USD,0.9563
PH,509099109.0804681,14512517.362613115,0.992522203249061,133.76498413085938,-0.7042002146906405,568.2999877929688,369.50688435773833,77.6502416562676,350.8399963378906,61.54998779296875,234.75,333.54998779296875,380.8986947206788,0.6028669068871326,92.45797992685016,8548.47805215383,44124-4141,Specialty Industrial Machinery,Industrials,62730.0,3.0,5.0,5.0,8.0,6.0,1714521600.0,1703980800.0,86400,2,549.4,550.66,552.16,556.835,549.4,550.66,552.16,556.835,6.52,0.0119,1715212800.0,0.2782,1.55,1.511,26.016462,20.895731,410005,410005,570791,719110,719110,553.57,554.0,800,800,71308042240,319.14,570.15,3.5943847,547.3588,463.0695,5.92,0.010775391,81585504256,0.13954,127651486,128541000,811717,1023024,1711584000,1714435200,0.0063,0.00478,0.83529997,1.54,0.0063,128922000,90.172,6.133944,1688083200,1719705600,1711843200,0.23,2768207872,21.26,26.47,1.81,3:2,1191283200.0,4.112,15.681,0.66022,0.26159418,1.48,1707350400.0,NYQ,EQUITY,322151400,-14400000,553.11,655.0,493.0,600.91,614.5,2.0,buy,16.0,415452000,3.232,5202932224.0,11370967040.0,0.46,0.868,19838734336,98.022,154.435,0.08939,0.25886,3501873664.0,3332112896.0,0.225,0.003,0.36580002,0.26226,0.20028,USD,2.1613
ROP,769945340.8877668,21948270.83488503,0.9879052828635,85.47000122070312,-1.1032844787428615,561.9949951171875,465.34524955325537,46.827076300115415,454.2579956054688,39.36798095703125,358.8099975585937,203.18499755859372,468.4230564805961,0.1240726377282954,53.60931412396785,2873.9585608422585,34240,Software - Application,Technology,16800.0,8.0,3.0,5.0,8.0,6.0,1714521600.0,1703980800.0,86400,2,520.83,524.09,522.73,532.75,520.83,524.09,522.73,532.75,3.0,0.0058,1712188800.0,0.21040002,0.53,1.0,38.868866,26.741936,457373,457373,538626,537670,537670,530.38,531.44,100,300,56895131648,441.06,565.0,8.905449,537.535,521.9569,2.865,0.005500835,63275601920,0.23214,106458998,107045000,1148803,1198970,1711584000,1714435200,0.0107,0.00438,0.97159,2.03,0.0108,107236000,166.264,3.1910694,1703980800,1735603200,1711843200,0.349,1466099968,13.65,19.84,3.68,2:1,1125273600.0,9.904,24.419,0.14611709,0.26159418,0.75,1712188800.0,NMS,EQUITY,697991400,-14400000,530.56,680.0,503.0,602.32,620.0,2.1,buy,13.0,198400000,1.853,2591200000.0,7721999872.0,0.38,0.49,6388800000,43.388,59.834,0.03995,0.08590999,1980225024.0,2102899968.0,0.336,0.144,0.6996,0.40557998,0.28636998,USD,2.6098
RTX,29760590.879412327,848363.4800288577,0.9373606037095876,12.06999969482422,-0.1458192390548651,107.62999725341795,91.75225532860048,6.545111262349312,93.76000213623048,5.229995727539063,68.81999969482422,38.80999755859375,92.0935237762114,-0.7327277188750192,7.920906743228265,62.740763634919006,22209,Aerospace & Defense,Industrials,185000.0,7.0,6.0,8.0,2.0,5.0,1714521600.0,1703980800.0,86400,2,105.7,105.49,105.14,105.98,105.7,105.49,105.14,105.98,2.52,0.0238,1715817600.0,0.92910004,2.61,0.58,41.511814,17.370676,3268762,3268762,8023814,6751970,6751970,105.32,105.31,1100,800,140315328512,68.56,107.82,1.9759661,98.6128,86.69195,2.36,0.022327341,180816576512,0.048979998,1204981454,1329510016,33923307,34633837,1711584000,1714435200,0.0255,0.00087,0.85497004,4.21,0.0255,1330759936,45.498,2.3174646,1703980800,1735603200,1711843200,0.198,3478000128,2.54,6.07,1.72,15890:10000,1585872000.0,2.546,19.347,0.09454286,0.26159418,0.59,1708560000.0,NYQ,EQUITY,-244546200,-14400000,105.44,120.0,73.0,103.23,105.0,2.8,hold,22.0,5607000064,4.218,9345999872.0,44253999104.0,0.644,1.067,71011000320,71.22,50.984,0.01985,0.05335,7006000128.0,9088000000.0,0.32,0.121,0.17013,0.13161,0.09536,USD,0.9093
TXT,19014589.99429344,542035.0625511243,0.9345666423324708,12.31999969482422,-0.1724149310432428,97.08999633789062,73.01840516202094,7.647537598331701,70.83999633789062,6.205001831054688,57.454200744628906,39.63579559326172,73.61253918992634,0.7180941518898415,9.333725600390997,87.11843358339426,02903,Aerospace & Defense,Industrials,35000.0,3.0,4.0,6.0,6.0,4.0,1714521600.0,1703980800.0,86400,2,88.1,88.43,87.56,88.635,88.1,88.43,87.56,88.635,0.08,0.00090000004,1718323200.0,0.0171,0.14,1.32,18.81624,12.762319,571367,571367,1180227,1009510,1009510,87.78,87.8,800,900,16792953856,61.27,97.34,1.2174101,91.8766,82.3306,0.08,0.000908059,19320582144,0.067490004,189453729,190699008,4337583,4849744,1711584000,1714435200,0.0227,0.00637,0.87482,3.16,0.025899999,190699008,36.269,2.4279687,1703894400,1735516800,1711756800,0.052,932000000,4.68,6.9,1.11,2:1,1188172800.0,1.401,11.446,0.3678,0.26159418,0.02,1710374400.0,NYQ,EQUITY,99153000,-14400000,88.06,121.0,82.0,99.27,100.0,2.2,buy,14.0,1388000000,7.278,1688000000.0,3908000000.0,0.766,1.812,13793999872,56.384,70.123,0.04942,0.13373,858124992.0,1096000000.0,0.12,0.037,0.16594,0.122370005,0.08485,USD,0.9989
UPS,102629310.62029187,2925578.9800539305,0.9697735412595636,27.089996337890625,-0.9086982713773342,208.42999267578125,170.2325907392222,13.993087037990286,171.95640563964844,13.093597412109377,134.08999633789062,74.33999633789062,171.01886574987694,-0.0403224718034658,16.38039964673973,268.31749258691104,30328,Integrated Freight & Logistics,Industrials,500000.0,2.0,5.0,7.0,10.0,9.0,1714521600.0,1703980800.0,86400,2,147.94,147.85,147.792,149.0,147.94,147.85,147.792,149.0,6.52,0.044099998,1715299200.0,0.9392,3.12,1.049,21.416063,15.054425,1385480,1385480,3986427,2799320,2799320,148.04,148.07,1100,1000,128886358016,133.68,192.98,1.4362357,149.3196,154.4043,6.49,0.043869134,146479382528,0.06604,728491332,729398976,12261741,10427022,1711584000,1714435200,0.0143,8.9999994e-05,0.72602,3.15,0.0168,870942016,19.777,7.4826818,1703980800,1735603200,1711843200,-0.413,5926000128,6.91,9.83,1.76,,,1.632,11.844,-0.13667136,0.26159418,1.63,1715299200.0,NYQ,EQUITY,942244200,-14400000,147.985,205.0,100.0,161.63,165.25,2.5,buy,26.0,4512999936,5.275,12366999552.0,24397000704.0,0.976,1.101,89739001856,144.08,104.652,0.0799,0.32044998,3242625024.0,11196999680.0,-0.406,-0.053,0.22327,0.13781,0.08173,USD,1.8489
BBY,20111377.76158476,573463.8654572215,0.9228242278964937,8.266048431396484,-0.4830984421599988,93.0199966430664,75.49899749255643,4.666771289540887,75.1775016784668,4.134998321533203,62.060001373291016,30.95999526977539,75.71660268999592,0.0651384573724544,5.7363141941193945,32.90530053365564,55423,Specialty Retail,Consumer Cyclical,85000.0,4.0,1.0,1.0,2.0,1.0,1714521600.0,1703980800.0,86400,2,74.35,75.07,73.26,75.48,74.35,75.07,73.26,75.48,3.76,0.0506,1710892800.0,0.6479,3.33,1.516,12.898767,10.95142,1685014,1685014,2990137,2005020,2005020,73.64,73.65,800,800,15925686272,62.3,86.11,0.36651218,77.2086,74.1184,3.68,0.04949563,18548606976,0.02856,193670950,216352000,16154917,14719285,1711584000,1714435200,0.0747,0.10137,0.84563005,6.42,0.0954,217371008,14.174,5.1689715,1706918400,1738540800,1706918400,-0.071,1240999936,5.68,6.69,-11.23,3:2,1123113600.0,0.427,6.999,0.00554502,0.26159418,0.94,1710892800.0,NYQ,EQUITY,482682600,-14400000,73.265,96.0,67.0,84.13,83.5,2.7,hold,20.0,1447000064,6.718,2649999872.0,3982000128.0,0.302,0.998,43451998208,130.429,199.596,0.07016,0.42442,572875008.0,1470000000.0,-0.054,-0.006,0.221,0.06099,0.049840003,USD,1.372
CMG,13734985184.23062,391644858.40406674,0.9973857302117493,612.3424682617188,0.0961285207293385,3249.030029296875,1918.8191989389768,387.91319765004266,1839.9225463867188,300.13507080078125,1200.3499755859375,2048.680053710937,1978.7198261954252,0.8865398073760689,483.1821937551495,233465.0323620388,92660,Restaurants,Consumer Cyclical,120000.0,7.0,6.0,6.0,6.0,7.0,1714521600.0,1703980800.0,86400,2,3176.67,3170.72,3167.66,3190.05,3176.67,3170.72,3167.66,3190.05,,,,,,1.262,67.8409,47.39222,140227,140227,238965,204500,204500,3171.59,3175.56,900,1200,87534313472,1768.64,3260.0,8.577661,2946.9585,2337.2756,,,89991225344,0.12703,27251933,27467000,790455,756026,1711584000,1714435200,0.028800001,0.0065200003,0.91799,2.89,0.029000001,27629300,122.377,25.888607,1703980800,1735603200,1711843200,0.232,1296380032,46.7,66.85,2.6,,,8.818,45.153,0.54056966,0.26159418,,,NYQ,EQUITY,1138285800,-14400000,3168.17,3600.0,2200.0,3235.63,3340.0,1.9,buy,29.0,1419868032,51.694,1993038976.0,4157497088.0,1.514,1.65,10204916736,123.686,370.953,0.13474,0.44374,994927744.0,1897675008.0,0.239,0.141,0.40884,0.19530001,0.16535999,USD,2.7456
DG,134669006.9739066,3840005.9017367153,0.9819843826878156,98.98749542236328,-1.5574419655310885,261.0400085449219,189.5002973984965,46.60221190047791,204.9000015258789,42.80249786376953,101.33499908447266,159.70500946044922,195.93139766850464,-0.1442395306093588,49.78704528504452,2478.7498782150737,37072,Discount Stores,Consumer Defensive,185800.0,9.0,1.0,7.0,7.0,5.0,1714521600.0,1703980800.0,86400,2,140.31,140.57,140.25,142.875,140.31,140.57,140.25,142.875,2.36,0.0168,1712534400.0,0.31260002,0.95,0.44,18.700663,17.07255,1595469,1595469,2312119,2022190,2022190,140.91,140.99,800,1100,31015350272,101.09,218.36,0.80160403,149.0308,135.93906,2.36,0.016819898,48375566336,0.042940002,218199518,219671008,5417319,6316193,1711584000,1714435200,0.0247,0.0025099998,0.94261,2.72,0.0279,219671008,30.725,4.5952806,1706832000,1738454400,1706832000,-0.39,1661273984,7.55,8.27,-35.83,,,1.25,14.651,-0.3514076,0.26159418,0.59,1712534400.0,NYQ,EQUITY,1258122600,-14400000,141.19,190.0,118.0,157.01,157.21,2.4,buy,25.0,537283008,2.446,3301793024.0,18090766336.0,0.097,1.191,38691610624,268.046,176.34,0.051209997,0.27033,226484880.0,2391798016.0,-0.386,-0.034,0.30288,0.08534,0.05948,USD,2.3914
DLTR,70228444.60811333,2002521.9449134115,0.9674184369461936,20.351253509521484,-0.4211875304839916,175.11000061035156,140.59897939971262,12.596872117271644,142.39249420166016,9.895004272460938,103.01000213623048,72.0999984741211,141.49032124401143,-0.3772283248727638,15.856796570957997,251.43799749274524,23320,Discount Stores,Consumer Defensive,65894.0,1.0,8.0,10.0,2.0,9.0,1714521600.0,1703980800.0,86400,2,118.88,119.52,118.28,119.955,118.88,119.52,118.28,119.955,,,,,,0.923,,14.556373,1543395,1543395,2996586,2044300,2044300,118.65,126.51,600,100,26207975424,102.77,161.1,0.8563634,128.0404,127.19905,,,35615821824,-0.03262,205058805,218220000,5578311,4788099,1711584000,1714435200,0.0256,0.00066,1.0305899,2.14,0.0309,220643008,33.561,3.539227,1706918400,1738540800,1706918400,,-998400000,-4.55,8.16,1.81,2:1,1340755200.0,1.164,13.507,-0.25195068,0.26159418,,,NMS,EQUITY,794586600,-14400000,118.78,180.0,115.0,149.92,151.5,2.4,buy,22.0,684899968,3.142,2636900096.0,10386899968.0,0.146,1.306,30603800576,142.031,139.425,0.049840003,-0.1243,576687488.0,2684499968.0,,0.119,0.30774,0.086160004,0.08758,USD,2.1017
GPS,702459.7584822213,20030.218377023702,0.8974926657760374,5.271250486373901,-0.0007320765255216,28.475000381469727,13.246983010113714,4.076162592895002,11.10254955291748,2.002449989318848,7.275000095367432,21.20000028610229,14.150798037077344,1.08886018699526,4.976195958351179,24.7625262159106,94105,Apparel Retail,Consumer Cyclical,85000.0,3.0,3.0,6.0,1.0,2.0,1714521600.0,1703980800.0,86400,2,21.52,21.71,21.59,22.15,21.52,21.71,21.59,22.15,0.6,0.0279,1720569600.0,0.44779998,4.21,2.332,16.332088,13.593167,4075784,4075784,8354459,6461830,6461830,21.84,21.84,1000,2200,8455400960,7.22,28.59,0.5678958,23.0226,17.4044,0.6,0.027881041,11605989376,0.03372,193591530,373512992,34412899,33738170,1711584000,1714435200,0.0921,0.40379003,0.63163,4.67,0.17809999,386356000,6.976,3.1371849,1706918400,1738540800,1706918400,,502000000,1.34,1.61,1.06,3:2,930009600.0,0.78,10.244,1.7660668,0.26159418,0.15,1712620800.0,NYQ,EQUITY,322151400,-14400000,21.885,32.0,9.0,21.92,22.0,2.8,hold,17.0,1872999936,5.015,1132999936.0,5440999936.0,0.698,1.42,14888999936,209.672,40.241,0.03405,0.20795,1298625024.0,1532000000.0,,0.013,0.47317,0.0761,0.04537,USD,0.9927
HLT,83763519.73646072,2388466.488065604,0.970790925156866,30.7400016784668,-0.2239880804176874,214.8800048828125,152.26185592033707,20.690793253150577,145.0250015258789,11.07500457763672,108.69000244140624,106.19000244140624,154.5246137457299,0.8888279648050894,26.347362011433606,694.1834849615346,22102,Lodging,Consumer Cyclical,178000.0,2.0,7.0,5.0,8.0,6.0,1714521600.0,1703980800.0,86400,2,205.3,205.17,204.01,207.66,205.3,205.17,204.01,207.66,0.6,0.0029,1715817600.0,0.1304,0.8,1.268,44.523914,24.795399,1360354,1360354,1499701,1572770,1572770,204.47,204.6,800,800,51408949248,134.43,215.79,11.363605,205.3776,177.3364,0.6,0.0029225524,60952453120,0.26525,245457707,250046000,3046323,3169405,1711584000,1714435200,0.012200001,0.020550001,0.98949,1.96,0.0139,251008000,-11.285,,1703980800,1735603200,1711843200,0.286,1200000000,4.6,8.26,1.84,1000:2052,1483488000.0,13.473,24.981,0.42371702,0.26159418,0.15,1708560000.0,NYQ,EQUITY,1386858600,-14400000,204.81,254.0,185.0,216.7,216.03,2.4,buy,20.0,1346000000,5.383,2440000000.0,10947999744.0,0.745,0.843,4524000256,,17.501,0.092080005,,1504375040.0,1962000000.0,0.351,0.124,0.74867,0.53935003,0.5,USD,1.0783
KMX,20460988.176956933,583432.7966055584,0.951867678760038,16.042499542236328,-0.558836017546612,105.98999786376952,75.56104522800771,9.384026773935986,72.73500061035156,7.970001220703125,54.415000915527344,51.57499694824219,76.37188498847202,0.5233553657068926,11.099245953819125,123.19326074337016,23238,Auto & Truck Dealerships,Consumer Cyclical,29836.0,3.0,9.0,10.0,7.0,9.0,1714521600.0,1735603200.0,86400,2,75.76,76.63,74.165,76.635,75.76,76.63,74.165,76.635,,,,,,1.643,24.63245,19.99731,1491851,1491851,2099557,2029850,2029850,74.32,74.37,800,800,11703556096,59.66,88.22,0.414822,76.6308,73.82985,,,30879651840,0.01698,156691907,157327008,19694337,19122334,1711584000,1714435200,0.1252,0.00333,1.10644,6.67,0.142,157388000,38.536,1.9304028,1709164800,1740700800,1709164800,-0.272,479204000,3.02,3.72,3.96,2:1,1174953600.0,1.095,31.013,0.05295348,0.26159418,,,NYQ,EQUITY,855066600,-14400000,74.39,105.0,48.0,78.14,77.5,2.4,buy,14.0,574142016,3.648,995705984.0,19530113024.0,0.344,2.26,28213440512,321.55,178.322,0.01771,0.08201,536252512.0,458616992.0,-0.254,-0.006,0.11630999,0.03529,0.01508,USD,1.0617
LOW,154375867.32586253,4401935.196061092,0.9679436204476076,25.55998992919922,-0.32823054128882,260.94000244140625,209.06518513800208,14.0893941717666,206.47000122070312,11.860000610351562,170.72999572753906,90.2100067138672,209.7779866541803,0.3880172095907696,17.27865874118608,298.55204789436624,28117,Home Improvement Retail,Consumer Cyclical,168000.0,6.0,4.0,3.0,3.0,3.0,1714521600.0,1703980800.0,86400,2,231.58,235.08,234.83,237.32,231.58,235.08,234.83,237.32,4.4,0.019,1713830400.0,0.32950002,1.69,1.144,17.913637,17.593752,1493570,1493570,2332227,1827340,1827340,236.03,236.03,800,800,136118444032,181.85,262.49,1.5758646,238.934,220.4066,4.35,0.018784005,171806425088,0.089449994,570891107,572192000,6958581,7900535,1711584000,1714435200,0.012200001,0.00101,0.76374,3.18,0.012200001,575651008,-26.22,,1706832000,1738454400,1706832000,0.065,7705999872,13.2,13.44,3.66,2:1,1151884800.0,1.989,12.745,0.1176641,0.26159418,1.1,1713830400.0,NYQ,EQUITY,322151400,-14400000,236.46,290.0,196.0,252.96,251.0,2.4,buy,30.0,921000000,1.61,13479999488.0,40220999680.0,0.059,1.225,86376996864,,148.414,0.16896,,4797250048.0,8140000256.0,0.118,-0.171,0.33393002,0.15606,0.09074,USD,2.9976
LVS,8491718.459862748,242136.2549148203,0.9422028115887824,12.877500534057615,-0.9171122687212224,65.30000305175781,48.486842731249645,6.917516304097883,49.101600646972656,6.322498321533203,30.25,35.05000305175781,49.20032834208381,-0.3285650779784452,8.348556217928936,69.69839092391989,89119,Resorts & Casinos,Consumer Cyclical,38400.0,8.0,10.0,10.0,10.0,10.0,1714521600.0,1703980800.0,86400,2,46.32,46.4,45.57,46.51,46.32,46.4,45.57,46.51,0.8,0.0173,1714953600.0,0.2899,4.75,1.183,22.246378,14.854839,3783569,3783569,4617604,4645680,4645680,45.99,45.98,1200,1100,34753843200,43.77,61.25,3.0999773,49.5112,49.85805,0.8,0.017271157,43582787584,0.13986,386044737,745046976,8154507,7499128,1711584000,1714435200,0.0109,0.51974,0.45539,1.47,0.020499999,754697984,5.306,8.678854,1703980800,1735603200,1711843200,2.361,1568000000,2.07,3.1,0.59,,,3.888,11.076,-0.22334003,0.26159418,0.2,1714953600.0,NYQ,EQUITY,1103121000,-14400000,46.05,76.0,53.0,62.39,62.42,1.9,buy,18.0,4956000256,6.652,3935000064.0,13957000192.0,1.26,1.302,11210999808,346.758,14.761,0.07618,0.47594002,1561624960.0,3500000000.0,2.467,0.396,0.77611,0.35099,0.24704,USD,0.6253
MAR,125531239.32300852,3579447.9419164103,0.9770429537056068,45.67501068115234,-0.7844794579791814,260.2749938964844,186.18063676370863,28.42003871514362,175.6199951171875,21.27499389648437,131.57000732421875,128.70498657226562,189.16732209269637,0.5999472362890051,33.48202864197326,1121.0462419819178,20814,Lodging,Consumer Cyclical,411000.0,5.0,4.0,5.0,9.0,7.0,1714521600.0,1703980800.0,86400,2,235.87,236.75,235.56,237.4699,235.87,236.75,235.56,237.4699,2.52,0.0107,1716422400.0,0.2149,1.29,1.619,24.414684,21.860184,1118261,1118261,1458698,1407250,1407250,225.15,236.42,100,300,67898540032,165.13,260.57,10.649081,245.6548,221.03835,2.08,0.008818417,80449748992,0.45326,248300084,285622016,5106999,5610972,1711584000,1714435200,0.0179,0.17749001,0.63393,3.47,0.0229,287596000,-5.631,,1703980800,1735603200,1711843200,-0.255,2889999872,9.67,10.8,3.73,1061:1000,1321920000.0,12.618,19.132,0.33177125,0.26159418,0.52,1708473600.0,NMS,EQUITY,890663400,-14400000,236.09,278.0,200.0,245.74,247.0,2.7,hold,19.0,429000000,1.502,4204999936.0,13509000192.0,0.389,0.422,6376000000,,21.49,0.09522,,2477750016.0,3062000128.0,-0.206,0.052,0.8165,0.65949994,0.57254004,USD,2.5591
